record_id,ml_classification
9db78e63ed00ac308bb2674a3c48b912,Pilot error
8b3fa99f41b1d9a14365ee016d5e3fe7,Pilot error
b92da84ec690bf15a2326139a6aa8373,Pilot error
1da1861fbb1f38b7306021183a99759e,Pilot error
fb907a6c6c6198dd9607e0864e0ee728,Pilot error
6efd2e1b7d1857ccc633437ce8fa4b29,Pilot error
46494df70aaa4eabb4e9383626d3fe65,Pilot error
d2c8f8294a4afa1fe55d7ea1cc89d84a,Pilot error
2524f11eb51d2b583b0e6f0c61db5109,Pilot error
da9cf07de6c9378a208da86bd240f0f6,Pilot error
a4fe3e0a914c690011c9307d3c744887,Pilot error
1c9ff782d2018b436b0aadf602614006,Pilot error
00fb00edc113d1fa90d94dac53d12357,Pilot error
19c9d8ba4a5483d30c4e1917b1c236c7,Terrorism
c443e95701223dd161e604d76dd1d0ca,Terrorism
acad481e57bdc5e4f03777bcdc12a917,Terrorism
0656e13f687368b189e46b936c145f10,Indeterminate
793943b90fa5daf4af67cc7ccd958127,Indeterminate
cb9a0da99c0da7e68e4057c361400b2f,Indeterminate
e104363824bd762ba33a208470e8aba7,Indeterminate
42a19dc5f95e5b3d08074c33478c1123,Indeterminate
27fc81f73665e2f73a0edddd4c56dff0,Indeterminate
67940ed18aa7ba9b857b66772e745532,Indeterminate
5ed1697aa5da0a07e80d52e9f4403d93,Indeterminate
e0cbbfdfbc266bb6b79fe9bbff192f2c,Indeterminate
a0e863b9294fa1019fdbda5a89d6ee0a,Indeterminate
89ecfac373469817f667ba21af3139a3,Indeterminate
1760f21f6a4c6680cf5080562226d290,Indeterminate
f0465d84e7766d9f1599f65466fbb99d,Indeterminate
dbb4c1bc11342bfaca48f12cb1f419a1,Indeterminate
db96cb33443afc261d18b2ed77e39432,Indeterminate
afc792dac41a9e5831a253dfd037902f,Indeterminate
a59b32fb13e92c7588e20105d96709c2,Indeterminate
012037a7432682f59f2d27704d025e67,Indeterminate
40a44a969b4eeb94475502b572a2b32e,Indeterminate
ad16eb2e40ea29afc3a65980cb923c10,Indeterminate
30f40154615e5cefaf5d53d7fe671b27,Indeterminate
5a5d6f28fa24203d2643f9e9d33c0807,Indeterminate
5d8edf458979f4f3f56343eaeb79c236,Indeterminate
9352db02d3f13cd9a6c86cdb4791400d,Indeterminate
25e26e33d0b2eac0953395d88dd7d9c4,Indeterminate
d0eada5843c84e318b66908f3657db1d,Indeterminate
24eca495a52c25dbc77c198cd3ef51fc,Indeterminate
e08acc2fe1919b804558acf30ded7a01,Indeterminate
dd225903475033b0786d551df25dfedb,Manufacturer defect/negligence
5ba2af568190d1636f698baf6a24c905,Manufacturer defect/negligence
536b773c5ee6daab98fd915186a07ba3,Manufacturer defect/negligence
793f05a90c7a8b4cfe58a3a1e24b3c7b,Manufacturer defect/negligence
49e0d5cc15c79228b3c5bcfaf82ebed4,Manufacturer defect/negligence
fe36eddab957b18fe096ae7ad1b8fbad,Manufacturer defect/negligence
02293ff2cd02c69417eb16c95e05356a,Manufacturer defect/negligence
ee85cf5ff2178b968984d5703ac39c6a,Manufacturer defect/negligence
629a04d4dbf3eda27ddf27b78f0e704d,Manufacturer defect/negligence
29096d19afa614f04f13fa8b7fe423eb,Operator error
baecd30bdadd794cbabf5d1692668b58,Operator error
fd116030fc1b8b177cbc379b35230115,Operator error
3a9a92a759f187059a11e34f59e376dc,Operator error
a495422882474cecd34ea2b2c7b52e11,Operator error
042e4abada541f354ccfdeb0b2148dad,Pilot error
b7d34eabc8b1108bb8671a2b08cc9519,Pilot error
679ae2bff03a552fb1f6957de5bd793f,Pilot error
7eb7f37e14b3b8cff8d4e08155f279c0,Pilot error
b1deb817284d830cca643e115b059301,Pilot error
752c7f9eec390066dd5fae3a175a94ee,Pilot error
992eaebbe4a6c36a8d4e6c9f7de94b37,Pilot error
910c2a797071af51b2b862742fe50b2a,Pilot error
9115b9710e3879e23ffb7a8fb4d69f04,Pilot error
342453dee210e82a46a278f105eb1987,Pilot error
2b1e65735cf2ff15c26d67dd463369ec,Pilot error
6420a29b0b060790790f3a8a10e3f445,Pilot error
600bb2a58d87b9a24634b2f73f1fc41f,Pilot error
90b3866145877759e579816740f247ae,Pilot error
8cd43ab743cbde13e0f246abd33ebd10,Pilot error
68e52a423dd9e00149bd892e596a0926,Pilot error
ffdfc3fe7121171850e35dc367963ef9,Pilot error
452e0883658b775edd23a04672e16fd7,Pilot error
045ba65e0f60a529bcb9dac914a1064f,Pilot error
267959323704884ab6a1cb07db264be4,Pilot error
91ba01eb4128cd83fb1e7b2c92dd184e,Pilot error
17324971d9955dbbd6ff2825cfec6eb6,Pilot error
a0710f91b476d94e68257681291c9cf8,Pilot error
0123899d15fe63fd13e0230dc74409c2,Pilot error
465b089da8c78a6086701cb4b95aed75,Pilot error
ce41cac234b53965e0f49b95e3145a46,Pilot error
1b663563a627037407c41c29edb43ddc,Pilot error
b5d8760ba0e9bb3ffb398660f23f6c65,Pilot error
c09076b8f81374c7730e2e15590e8add,Pilot error
f6fda9a93bf6ceddb512ee65aa87150e,Pilot error
8dc438fb8e2967255b1d789569b50b46,Pilot error
0c7b48774e28cd7595ce6c1b3ba99261,Pilot error
0111406cab445dc73b3ac5ca5e4b53d4,Pilot error
1533b51eaae9d5f3fbda796e4c2bbac6,Pilot error
38c872005af35950d6b12661f9d51601,Pilot error
dfea4fdd6f978c7fea4f20cabfde4927,Pilot error
08e35c371571fa0655adf41caace9ea4,Pilot error
b7acd39543894a74e2adacb9d80369d7,Pilot error
9adfbde03c679634450726068fde72cb,Pilot error
0854f85eb3be315ecd08d0f0047faf34,Pilot error
8f6527f403be40c0a7dc691b7981483a,Pilot error
a45aa6250054619ab97f0d9425eca511,Pilot error
583742f3336864ac9d611d092b96cf79,Pilot error
52bd17b65d73a3f6259bab328a3669f1,Pilot error
0a0ee52ca4c0085031d04aff389df638,Pilot error
c0f496012cdb6ddf0b8d9c3e6adf7904,Pilot error
53b9a9823f85ee2dd0dabae7ecf1225a,Pilot error
d3c0fda5e51421649a3a7432222155aa,Pilot error
729eb03d3df48c9ef8a7e3f72e3f665d,Pilot error
b4d716f4e92b76e97f940a135a55544d,Pilot error
03c1906395986b5a509db90b1b1b4179,Pilot error
620f0c3968cbbeb33644ac3c992faea9,Pilot error
0f0a58fa26a0d20d070261a48f617e69,Pilot error
585723dd76a3b8416911460951be19df,Terrorism
26f2264a73f1a7307a12d301e9a281d1,Terrorism
1e518934b8afd0984e14ba5e2feb9724,Terrorism
e38281087fbc6fd2669693b6f3282e7b,Terrorism
cd0d14fa367413baa32e29c254902c10,Indeterminate
736e8d65f63431509df230ff5ef67f09,Indeterminate
a70865fb0a05a9d55fdb9397e1fc9b07,Indeterminate
7f93bff7cb0d580be0b47b3492599462,Indeterminate
6b721a3307929f42f698aafc9273011a,Indeterminate
db37a71c669d1e59a623f06e76c338e5,Indeterminate
e9b742fe01fce4e1de25a298b66e7a7c,Indeterminate
75da5afbc09b4f5d38eec8f0db9291ec,Indeterminate
45aa9b3c9885dee6c25905301497096e,Indeterminate
443e328feeaa186786f607ba0cbb0782,Indeterminate
277f0ab2e3b296c08bd70d5f99d14f90,Indeterminate
ed1f64f4333081d2433b2297df6fa232,Indeterminate
407117b64babc47a6e405beccebeeb04,Indeterminate
1e7d34a42d49b67dfedc5b6749274d1f,Indeterminate
69a95ad4689ef017870b8650f0589d65,Indeterminate
1107ff3c6acfcc4d889c2b80e8de7f6e,Indeterminate
fc2ba7d9d8bd2026bdb18b37c0e06a72,Indeterminate
ed8ceebe3580656565e57f4ac610dfdf,Indeterminate
76242cd37010672d7300b9469614d6c2,Indeterminate
6de98387b82487297bdb8e4c91ff89e4,Indeterminate
a9cce8e3b3cdf846682ec6861700d726,Indeterminate
fd42f4d7fd5df72d8677d31c77bb6a96,Indeterminate
94c2f7618b471aa854d2588777133553,Indeterminate
b8914946cdb55fdeaa7711a7caaef7f4,Indeterminate
0f3f711edc6976958f58c216206f8559,Indeterminate
4f081939210218215b63a5c714f1ca3c,Indeterminate
61545c287bf2f59c737c1cc3026185ea,Indeterminate
1aceaaf8f308f8be9ad13571f994517b,Manufacturer defect/negligence
9890ad0586212b090baa501122b2250e,Manufacturer defect/negligence
50fa9d78193642558ee053805b313f3a,Manufacturer defect/negligence
31a6397c2b05db97cbbc133bdc87f2f0,Manufacturer defect/negligence
9b640e384ef917ebe5f5695f8f9148ff,Manufacturer defect/negligence
e1426c8e7ad7ce0f5542ec1562bb290b,Manufacturer defect/negligence
422b29a215080de4d932d0d45a220cbd,Manufacturer defect/negligence
b9e815cf7e3a4be13690da53e9c6d634,Operator error
204b61a1cd4e629b08a8829f3b6d2f22,Pilot error
ef79ed506fb5502e1abf7f1c2e97d72d,Pilot error
dcc94d07b0824cbc1d036f575704b77c,Pilot error
cc3409ed23225b5c05d4e83dded66c3c,Pilot error
850893d6056e259faa7059e84d4f85f1,Pilot error
6e32de4ca32f7310e5f898b9e5cf4b41,Pilot error
0d2583ab80d040883ccff4acab0cd91c,Pilot error
febe80aed3e909b2dba4367d0eee4773,Pilot error
3b9d8f98838e8a72ba152693f5d7a9af,Pilot error
b7bad35a3730649ec3a35facce56000c,Pilot error
c503955a771c40c3d68384c1f8363763,Pilot error
7e54b36e5fccd191cd541a8519fdd5fe,Pilot error
fc0bc1b2866f8b08587ad1dfbe8b0d5f,Pilot error
8c8a9134de91546052030aa806f07914,Pilot error
62dce16275af5dc90d2583a1e5be250b,Pilot error
17e4bbb1e0d274d3dd03547f548cc30b,Pilot error
1f6ecf689cfecdf6e8f5e58d162c26e5,Pilot error
15e0c1fef666487c606cd60f51e3153e,Pilot error
6a0bb5dcf0d0727c0585d5190874f0a6,Pilot error
09272792293e038158c8592fe719cf41,Pilot error
e194df7d682688ce1b457e2d18643f98,Pilot error
3274c7bbcbdba8027164d289ea796413,Pilot error
86a5c33d103cab8f0b0d587504491da4,Pilot error
f8978a16d9aca8ba90fdff29cd4dbda0,Pilot error
a4a641885b242d673622677065c0a5ba,Pilot error
a7b7a002ed47a9c9fc30c7403c083e81,Pilot error
b1d9423fc890bf892380968914b8a3a0,Pilot error
72b745019de98c0f8bffa68a62f8ba09,Pilot error
d77fa4073a7b8a543fa9f96e43da37ed,Pilot error
48c114a3d51e9bbfc8a4764157556283,Pilot error
7d2a46577a632ca2a9773c119e2fd7ec,Pilot error
32de56d7a99ab3268ecc30849c07ae4f,Pilot error
d0cae78a3c1d02f3f319abebd30a4a00,Pilot error
ffa29a74292ba7efd568c6c6851f0e54,Pilot error
e24eadb2b4086bdb2129c68017e27db6,Pilot error
538dc2ffe81162ff32bf3efd5539b2b9,Pilot error
dbebc21736852c96a8d359f627f1b050,Pilot error
975d1737f804e55d35b1a90c318e7b0b,Pilot error
18790face68fc754b5c385fdf317ff5d,Pilot error
2f85a959527c2940ca4a0586f0d5e526,Pilot error
e9bacaaf142190bdad371b416a02a5ad,Pilot error
3849ba264a9f6b73cc233e8ed1215d67,Pilot error
3e4cf772dc022d81c2bd0c8cd099e999,Pilot error
273f2fbd19363d4008972fa21bad5855,Pilot error
afe5b9ceb5eae89d4be1bcfebf11af1e,Pilot error
e9439269ba6962757373ce8c53bee562,Pilot error
9ccfc182b8cf8a1dc7a73b91daabb28a,Pilot error
668be056813fd9af7189c8d4317d20c9,Pilot error
7d96fa71dafe66714e14af1dd6f56761,Pilot error
d6745c05f044a856a65f27b08189bde1,Pilot error
db4e7e206d6b2f9570ef19fc40ff9db4,Pilot error
16aaf398d4373fefaa0bfc7563d747d3,Pilot error
3d2f09e0fed2c02ede11b25a927e0957,Pilot error
4d00bc8a512baff4128787a558ca238e,Pilot error
dd73fd9c1ef0263214648111c47f7fc6,Pilot error
b68cbf5e330e44bf99b5996fecf10d33,Terrorism
eecc55c3b791e321ec80a19cdb1529da,Terrorism
cf66a79ab639f288f018b0ed9e14ce62,Terrorism
6f1ae94821bbe87df68ced93faac54bc,Indeterminate
49512e865637a9feffd37e1bbfd5faed,Indeterminate
fb0162a93d00b715951a71ce35baffca,Indeterminate
b4bc74ff812f7387e1a51c0b96bab457,Indeterminate
512da6902b189e79c331fea2bee08b49,Indeterminate
7c2e4b322e16acd647861f76ee626e87,Indeterminate
068cf63227f7938db3c1fdc763464afd,Indeterminate
cacc56c5fa3fe1a48a99756442a45a79,Indeterminate
21f96350d94a5c32c8ebac9b6eab3b13,Indeterminate
435881f3be0907965dadee5b3fa89369,Indeterminate
a599ac4903369b7e4ff4d0c0e99db5ae,Indeterminate
a146e8f83ac5d3d48429c368ab1d4076,Indeterminate
195f39819c64a023c0e1fd4ae0d74a62,Indeterminate
c3d0c4194f249d90b5c456d124941838,Indeterminate
d18a31722d1ef9255051654701eecb8c,Indeterminate
a79e42356e5a7fa07b943aaa4984ecd3,Indeterminate
231f29e3768e772ac5ea12fd293eb777,Indeterminate
29c9597043951570418161b57e4501ac,Indeterminate
13420aabdc0dc990ddaf5e57b5ffaabc,Indeterminate
1c411f919b31c1c083fc5f8cd8cc32e0,Indeterminate
095ff2cd3b59d9067d2fb80426e28f0a,Indeterminate
b8647056797f7750538a771f253e03be,Indeterminate
fbdd32c485721b2c0c821a2dd21d0f45,Indeterminate
c64ae5fb184f3f100de3be386334e520,Indeterminate
b1f17142c4350a9651a521de3877666a,Indeterminate
ac55537fb6680f54ca25421427c649d1,Indeterminate
30ba081be7c39c4161a4be80e92d2701,Indeterminate
8a77cf3487429f3fb7360449d39be628,Indeterminate
d2df5c9dc5f129ff2982a7e43cb12fce,Manufacturer defect/negligence
9f0b2674ee7ae80a0fc8408a74986dad,Manufacturer defect/negligence
7d588b42bae08c4f26b760c78e2d731b,Manufacturer defect/negligence
04e313fb2ed15a018aee6391015d3b0f,Manufacturer defect/negligence
d0ed6348b62d92a00ab8f3749ebcb6cd,Manufacturer defect/negligence
5e12bab89a5d83ff1c4696ef2796f276,Operator error
c0f24873f3c7beccfb70637c3f735e08,Operator error
104bcfd2aec403fdbbd428ff6c149d7e,Operator error
7a787d57e7eb43f4251f3ffd08843ef0,Operator error
76c617d15ca6d888c4fce2d727ae767b,Operator error
86b4d473d8e2400aa969be45555d84a3,Pilot error
aa8d75342b7f0ec4084b2789db99da3a,Pilot error
92b5c71072b4e6e0b5db52bef5d2cfcd,Pilot error
0df63b8b4fb344bc79b780c98d4661a1,Pilot error
a43df59bb193529b9cc96271cd85ebe2,Pilot error
bd45d16def0de13402eabe97c12d233d,Pilot error
ea445d3038aab6ad0fa06853e1b37a1b,Pilot error
6002a93be70c2e7698ed39767e7ef612,Pilot error
697adf350566a5c4e72f726cf7bb12bf,Pilot error
86db74e3fe64c2b075574da518ab2502,Pilot error
4ffc65494cfbb986d6ae20385469cd65,Pilot error
a2c73317c000dc82a71b0ced18b0d78d,Pilot error
843b8452621e989c7598c56d0bd39335,Pilot error
1ebd997c59cfbf4ccc4383b7fa9c702c,Pilot error
896ad56d71bfd4db5805fc95baef437d,Pilot error
ae6fbe47a877792f6e929db925edd70c,Pilot error
329a6ad398e52f032282a178363cf405,Pilot error
83d0d91e2746d8de20d9fbd26788f9af,Pilot error
99242702d9f3d8e513e0804f6cfc1403,Pilot error
f7ecb272457ec02ff6bba77f00e2cfd4,Pilot error
ae022d0915080f39f1b39193b4261154,Pilot error
89471f829f666c10913f3ce0297faeba,Pilot error
3d89214f466b75652dfc57c387498ec3,Pilot error
0b3f4b22f928406146c91d43ab715e1b,Pilot error
e4bc1d9d31197596edeb0dd781ef5d16,Pilot error
e3d54abd439b916acf883f57b1107012,Pilot error
c141d3873371c4d97bc2b35d6033041c,Pilot error
f1642be29f842da478ec52eb20ffa8a1,Pilot error
cab6e353b06196123a27246582917a68,Pilot error
9be2ab236cbd9d3c79c0b263ebdfad24,Pilot error
54db95b37929951256a21ef7f95de7c9,Pilot error
f23d82abf26f4df1de69533dd1795cd6,Pilot error
7cf3382b0b25b7064472fc8c34f96874,Pilot error
aaf219c922b5fe8708c822cd5b3736a0,Pilot error
4ab6b1068f31ee82e84acc67a78d4f37,Pilot error
22e943d6d55b42545bafcd269ad4216f,Pilot error
e3a163ea3384650da1371ad293bd6069,Pilot error
669f369c009b12db58170c2213286866,Pilot error
ae008460114ea55c4c58088ae375f0c4,Pilot error
9817773eb481aa787a3bb493a3a7e60b,Pilot error
939a30dec6ecd9542734d12c30535f96,Pilot error
2906f46153b70c898338e90d18761abb,Pilot error
2146eded4106bd1b55d71dbbcbbb05d5,Pilot error
bb5a833727901a8b3ceb0d3f29e05704,Pilot error
abd4821cdeb9a7e1e6c267a0be4c8582,Pilot error
2c91e4281e8f7fba94935a001c46baec,Pilot error
37a3fbece06967ba0525732dd3ef9b5a,Pilot error
473d3f8898e88ec67786a3f9a64913cb,Pilot error
748a4ec0da832132ce6b2d028ded3ff0,Pilot error
3c3e5892bef826506c8066b40f75edaf,Pilot error
d16a9c228b413ce1140db4438f6cbcdd,Pilot error
54a5e6d8210efdf179e0aad18f523fd3,Pilot error
0b00d1112b3b79c7d3157b12839969c9,Pilot error
c0bdbb42ac7382550afa2f10a51afc2a,Pilot error
7f3f19934d42d91571ada14a526c728c,Pilot error
8386ef972c1eb18a1b92b3e1e7aeaf53,Pilot error
c9e2554618e0f4c2da4d684151217750,Terrorism
e7e9df7b9d905bb5b6d3bad8ee406a84,Terrorism
75a6e1be40f5d3adefa38e407aef5c0d,Indeterminate
90ad9b35d86be6d1df5a947fb3201079,Indeterminate
b09b5f909969ae0082f8d3221cbf5068,Indeterminate
e06408219e162afe9b12864d0e4e2b72,Indeterminate
aa8fff446bc24b08e8fdf82c20704045,Indeterminate
c732879aa9d1e3ea8d5edbe1995b68cc,Indeterminate
3bc66e856604512495bf0cc02cec34a6,Indeterminate
2ea0b1e3fc5bbc3f1ee4a400968c1124,Indeterminate
bb76ffdf1dbdae41301130790a715517,Indeterminate
df62e83f2e175a0d5be100c21cc106a1,Indeterminate
d97854778b2e4b44133b8ea725632cc2,Indeterminate
d34707174f218aa2a10ac02cce6c8aae,Indeterminate
94302e9935890ad571bc36acad74c0ca,Indeterminate
d954ace2a84de689c6c4dc49c8f6b84b,Indeterminate
487b1243aeeff1ba0c9628c736a9a087,Indeterminate
cf8ed4626823eee63e2cd69295184835,Indeterminate
b8471df6df3606567b6dacfa8f721b4e,Indeterminate
99602bd5f78303ec2533ebe8bbdff060,Indeterminate
16ccbf5f16d41c3b1ef038ede03cf4e8,Indeterminate
9edfbc062feb2a4fe6b9feeb2be5fcbb,Indeterminate
86bede9234e74edaf4833aa27fcfabc0,Indeterminate
f7c7ffb5ca03734d0fa32fe727d9c2ad,Indeterminate
f31ed46a28c79f0d983179cad4792c98,Indeterminate
29aeeb1080c8b2a5331952f98469b553,Indeterminate
c20e4aa52c802e670dd264484b8dc808,Indeterminate
5f71b62927310751169cf564462d40a8,Indeterminate
a0a5e50b89c5f7bd138e542a8e753615,Indeterminate
1bdee4b873931880cff6b546921f8cf7,Indeterminate
df653f4c4d7caab781222732719055a3,Indeterminate
dd0c9216b2e2a878c3b0f8914bb18d12,Indeterminate
7198112e33e2e2817c0a9b900fb9a967,Indeterminate
a06c61ae8623d63f7e648261d4d5db40,Indeterminate
d0941a5c58e5297f5e21f233423f5880,Indeterminate
135af1d7e6780012fddbb4999d0aaefe,Indeterminate
98355e5b2581f1b2136d680a60ce608f,Indeterminate
d221dcd1faa097a43e6674616be00469,Manufacturer defect/negligence
032d6e2c2e248820e3506ed0bcd39aa5,Manufacturer defect/negligence
9ba24ca31888fc211393a90e604042a3,Manufacturer defect/negligence
25109659eaa0f875c4f20a502964bc5b,Manufacturer defect/negligence
c8cb78b1f5d902a37674b6b253f738b0,Manufacturer defect/negligence
f0a204fa9dbaa1ffee38626298589808,Manufacturer defect/negligence
db24cf4cf239fd7889ef39de65c9d6e6,Manufacturer defect/negligence
770c9f77e6854bbcc652dcbe159f3ea0,Operator error
f12e2fa1bb0926285373d6bfb13284fd,Operator error
766e578b6bc2144c3cadebd9ccd27db4,Pilot error
edc1648de56fd3df34e0a5e40c508937,Pilot error
a3869d7c715315c26db55e10fb08139b,Pilot error
67a7fcc6c72ac957417d960174d52726,Pilot error
2fae05d5e1c94b931f3d73b54b3582a2,Pilot error
f004a29010a7702ac944ef223c694955,Pilot error
b46c3fdee7db7576202791d431999109,Pilot error
50fe1221e5aace97e3ac603cd6ec55f9,Pilot error
9093eb6ffffae956b2aae3f56284f6f3,Pilot error
6d2a5e2f910ecb1ce96e303c100f718d,Pilot error
39507258e75b07676a3165c8fefb407f,Pilot error
9ac6b537228b03ea356aa193de709742,Pilot error
ef87df07e1ddf8f94dc457ee2deed7a0,Pilot error
7a6e706ae4be30d20294a556786979a3,Pilot error
f411831fe37fab2ba45f1843302de887,Pilot error
232c22d6735de81ece5aeadcc42b4f07,Pilot error
09e49d0d10e4c48bc61e7637f6ae32e2,Pilot error
238e090548e011dcd7df13b527f02603,Pilot error
4f9295811d43937ac9da9c56d3e33ae1,Pilot error
2def76e0bd72e36f135b2524aa04c7b0,Pilot error
d4a70363554c81c4b6424338ded1b2ba,Pilot error
8186ed96d4eae8cf145b6c9b2eaa1d4a,Pilot error
efd0fdb0228315bfe94e2e2535e6762d,Pilot error
563c6ea0579e290e6852a473bb2b6871,Pilot error
e767fa8b54b11e3ec1505768dbf6a202,Pilot error
d359158dd63727587d70d228d0cb3056,Pilot error
81491dd5a5ee4280cb142b10bf5cf717,Pilot error
55f3917aa65b1ec8050c2221434a5dde,Pilot error
7da2204d9a87e55167b59d349a754704,Pilot error
962f421173ed1046b0247f076e019093,Pilot error
589e933f304ff523d758e5ed24b12d68,Pilot error
13bbbd59a5191f29f86e9a93daca42e5,Pilot error
c21b34f6de33aef144dd4b8390b10b2b,Pilot error
4cbf697bde3574b54c7ae272e8c11bd3,Pilot error
e282685eb3ac34b76e50a6adab7ca4bf,Pilot error
fd49ca7d650e188c4f21636c88ac6609,Pilot error
29a597f034364f6089c6d0ae773c64d9,Pilot error
b1c71adb2ebeb23d9a5563f24d9d23b3,Pilot error
3cf4cf603656524dd68fb613fd226f0e,Pilot error
6742b7a57919d84b731907473390e0e1,Pilot error
307c5b1617d9ef12ae5e6012a4962ae3,Pilot error
4496966e24a4b1ba76e782d6ce8107d2,Pilot error
7e0561e3bd81869d55da13c7404eac13,Pilot error
1b1d87acf1cbc713d2ac683455668f3d,Pilot error
62948c11f1a19eaa73f58220ad8f2433,Pilot error
d6923a055c1c2bdaba8f57c1dfc16256,Pilot error
87613da2115663ea85f433478dbcd95a,Pilot error
09cc5efd545cd4dad916f15292eef376,Pilot error
462ce6b0215a4725bce6c8b137f0ee3c,Pilot error
8fb26b4071d71de085775bbac83366eb,Pilot error
5b8b9d3843ee67ecd8232dde17526169,Pilot error
86a978fc0ab667a1447955ccdfe5b39d,Pilot error
7034d4426243782193d98437e973f973,Pilot error
f2f1e6655308bd84d3b0be45df524148,Pilot error
e8b7a0cd724ce663a35e4acb022d39c4,Pilot error
8a583b9716a57bff119a5d1e19404a20,Pilot error
420c944c7973b3e51c8f27e88ddbc8e4,Terrorism
e911cc2f8c70cd24fed1f9f3b481f816,Terrorism
b1221e00d9c14fc3a6158740d91184e1,Indeterminate
4811b9553f0571ba73680afcd8b5088a,Indeterminate
480518a574397bba978026e353cb8131,Indeterminate
013ce344de5b825b9df9795a7234caa5,Indeterminate
c8bc3a796a1086c1c7584b07f4d22401,Indeterminate
a619b055d875a3e76bba6f43709c5dbf,Indeterminate
7a25083682c0d94cea830916c8c49e06,Indeterminate
c255aa33b4e590efcefbefcc9b0cea47,Indeterminate
daa1501c119df46aff24223e55668a67,Indeterminate
46af19dff490242913031c867e600571,Indeterminate
d2b62c539b6e65a4d21fc8a3e898a2b3,Indeterminate
d4ffcac4d2e175a2b3d582f17b9e187c,Indeterminate
dc9caa3feaa5c7b4ed50c31b80efd701,Indeterminate
328d80c9b33e02de9ca2f8769b5fef07,Indeterminate
37dcfb1ec26a4d7988b411a8a67efd2c,Indeterminate
5f9279adaa45ee6cfcd17b2d34b80f95,Indeterminate
d135bab160d5ae13602b81bb96e6b0d8,Indeterminate
7fe2d8ad0945c4f762ba5969fc109518,Indeterminate
df84331411087f50291301753dfcd408,Indeterminate
f1abbfd1fdf9abcaee9e9f5aa6cef3da,Indeterminate
6d2e2721fc64602639d2e6d38c43d7d4,Indeterminate
f39cb3ac7705437620ca8faa2664992f,Indeterminate
1b80e388a241e760d3fcb90d1b89f3cc,Indeterminate
bf5422ef4cbaa6d46b30cdde2060f0ee,Indeterminate
081cd2ac82b7cf6ed20a2db67e48b610,Indeterminate
03b003974ba5cd5bdc8d3e24e84deb3f,Indeterminate
c78b539f2f46d03c78ed40cd4834ba04,Manufacturer defect/negligence
5b3a7d063e62f7ced1d7d21bcdbf82b0,Manufacturer defect/negligence
b9eda66c230e1473e8be350250f1d560,Manufacturer defect/negligence
dcbfadace8663d92f5aa924ad2716443,Manufacturer defect/negligence
ffc86c2e5336a53c7615ad34c03caa2d,Manufacturer defect/negligence
0f914460d72ed4295ee56105b4ca8530,Manufacturer defect/negligence
b9a402b9a0f7de5217d90720023bb09c,Manufacturer defect/negligence
f3e1a2a45a688482d74ccd6f62dc81cd,Operator error
d0643c7679c06ddbf222cc846a941ace,Operator error
8057c266a99354743443b1bb50e6f442,Operator error
544d4a06d3536cfe636ea589bb9c95c3,Operator error
027108c53a60bfd2ef955707aaf16468,Operator error
92017e50bf307e9ede174c18276bac1b,Operator error
c1ea3b1c9550be0700dbc8a49511a27d,Operator error
7c747a9d92d899142e4ccd35a3b87549,Pilot error
d0d5afe2d1a74747ca4805adc9090336,Pilot error
e7e9aff7dcb12d74b41e111082d0105c,Pilot error
b0124e0ac37f7fa23e93327ddd6bbd00,Pilot error
2fe18fb4a07670488290f8e1d0c001d3,Pilot error
ae11631700a384cba0ee4b3fae56cd45,Pilot error
3a4c9c47fc3fb1905c8b32b73c997ccf,Pilot error
fa32610e47f1b2c10339d0ed8aa2b982,Pilot error
cac619fb5318e155365364941bf777b6,Pilot error
fa534490f3a4ef9fefb5bf78aceed1bc,Pilot error
01db02d9a52bc8a88d6ed4ec1cfcda65,Pilot error
10fd43ef1107a1d5cc6c572fb34a5067,Pilot error
643f1b6eca20f51caf2ab6535f43cb4d,Pilot error
ce34bb29b62c6bc72be45254d52c95c5,Pilot error
6765a733018c9e1bcc206296d64cf4a3,Pilot error
5211c33980a610a8fa300db157a072d4,Pilot error
8f1c9356969a580b7b5dcc4beaf43778,Pilot error
d649f2374fb932df32bf1d7f141dc7cf,Pilot error
304634d86ffd412e731a112b1dfbf536,Pilot error
0823b12a6c89b93532e0c538b6b17e99,Pilot error
7f3f13ab2b76a6f5256649346308053d,Pilot error
a64e5fb15a139176073e972253f48820,Pilot error
38203853b32b0bc03a4ba7cc273620b3,Pilot error
2307c971ea2ae20a5daba8c7bee0d2a1,Pilot error
41563d613f3ec7315659b9c63f3d7ffd,Pilot error
ba3fdf40459bd956095849b0f398885d,Pilot error
27972827c4666505b2f319e2a993be0d,Pilot error
08f69e9fb142220c6a84f3bd358d3aed,Pilot error
a47597aab6599f40e9bbea7efa1ba0b1,Pilot error
81897d9f6dd09b61610f942bca50a58e,Pilot error
c659f4639ccda69d97eddcfd1396e050,Pilot error
83572971ef41174eeb87d11ebb6eb938,Pilot error
d791d4004cda132d98076522e88beb48,Pilot error
6ca99bcf8ef7e1c3158297e09f6e925a,Pilot error
5802a17005caba49d2013d3f71a438d0,Pilot error
a5ee56597ef78b459405cbea16b711f0,Pilot error
333cecfd75a023b8a651e1343c641eba,Pilot error
5349956492647d01bba1993e760e678c,Pilot error
948e8002aaadd24ad19c4dbb1def397c,Pilot error
707a03893baa586fe473b3b58c241d0f,Pilot error
05debff5f91d650a7e7e7b5a80e5ddd8,Pilot error
